id,title,description,genres,genre_category,rating,url
the_suicide_squad,The Suicide Squad,"Welcome to hell--a.k.a. Belle Reve, the prison with the highest mortality rate in the US of A. Where the worst Super-Villains are kept and where they will do anything to get out--even join the super-secret, super-shady Task Force X. Today's do-or-die assignment? Assemble a collection of cons, including Bloodsport, Peacemaker, Captain Boomerang, Ratcatcher 2, Savant, King Shark, Blackguard, Javelin and everyone's favorite psycho, Harley Quinn. Then arm them heavily and drop them (literally) on the remote, enemy-infused island of Corto Maltese. Trekking through a jungle teeming with militant adversaries and guerrilla forces at every turn, the Squad is on a search-and-destroy mission with only Colonel Rick Flag on the ground to make them behave...and Amanda Waller's government techies in their ears, tracking their every movement. And as always, one wrong move and they're dead (whether at the hands of their opponents, a teammate, or Waller herself). If anyone's laying down bets, the smart money is against them--all of them.",Action/|Adventure/|Comedy,COMEDY,R,https://www.rottentomatoes.com/m/the_suicide_squad
blackberry,BlackBerry,"'BlackBerry' tells the story of Mike Lazaridis and Jim Balsillie, the two men that charted the course of the spectacular rise and catastrophic demise of the world's first smartphone.",Comedy/|Drama/|History,COMEDY,R,https://www.rottentomatoes.com/m/blackberry
red_one,Red One,"After Santa Claus -- Code Name: RED ONE -- is kidnapped, the North Pole's Head of Security (Dwayne Johnson) must team up with the world's most infamous bounty hunter (Chris Evans) in a globe-trotting, action-packed mission to save Christmas.",Holiday/|Action/|Adventure/|Comedy,COMEDY,PG-13,https://www.rottentomatoes.com/m/red_one
sonic_the_hedgehog_2,Sonic the Hedgehog 2,"The world's favorite blue hedgehog is back for a next-level adventure in SONIC THE HEDGEHOG 2. After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",Kids & Family/|Comedy/|Adventure/|Animation,COMEDY,PG,https://www.rottentomatoes.com/m/sonic_the_hedgehog_2
shrek,Shrek,"Once upon a time, in a far away swamp, there lived an ogre named Shrek whose precious solitude is suddenly shattered by an invasion of annoying fairy tale characters. They were all banished from their kingdom by the evil Lord Farquaad. Determined to save their home, not to mention his, Shrek cuts a deal with Farquaad and sets out to rescue Princess Fiona to be Farquaad's bride. Rescuing the Princess may be small compared to her deep, dark secret.",Kids & Family/|Comedy/|Fantasy/|Animation,COMEDY,PG,https://www.rottentomatoes.com/m/shrek
jojo_rabbit,Jojo Rabbit,Jojo is a lonely German boy who discovers that his single mother is hiding a Jewish girl in their attic. Aided only by his imaginary friend -- Adolf Hitler -- Jojo must confront his blind nationalism as World War II continues to rage on.,Comedy/|Drama,COMEDY,PG-13,https://www.rottentomatoes.com/m/jojo_rabbit
bad_boys_ride_or_die,Bad Boys: Ride or Die,"This Summer, the world's favorite Bad Boys are back with their iconic mix of edge-of-your seat action and outrageous comedy but this time with a twist: Miami's finest are now on the run.",Action/|Comedy,COMEDY,R,https://www.rottentomatoes.com/m/bad_boys_ride_or_die
aladdin,Aladdin,"Aladdin is a lovable street urchin who meets Princess Jasmine, the beautiful daughter of the sultan of Agrabah. While visiting her exotic palace, Aladdin stumbles upon a magic oil lamp that unleashes a powerful, wisecracking, larger-than-life genie. As Aladdin and the genie start to become friends, they must soon embark on a dangerous mission to stop the evil sorcerer Jafar from overthrowing young Jasmine's kingdom.",Kids & Family/|Musical/|Comedy/|Fantasy/|Adventure/|Romance,COMEDY,PG,https://www.rottentomatoes.com/m/aladdin
pixels,Pixels,"When aliens intercept video feeds of classic arcade games and misinterpret them as a declaration of war, they attack Earth, using the games as models. Knowing that he must employ a similar strategy, President Will Cooper (Kevin James) recruits his childhood pal, former video-game champ and home-theater installer Sam Brenner (Adam Sandler), to lead a team of old-school arcade players and a military specialist (Michelle Monaghan) in an all-out battle to save the planet.",Comedy/|Action/|Adventure/|Fantasy/|Sci-Fi,COMEDY,PG-13,https://www.rottentomatoes.com/m/pixels
cars,Cars,"While traveling to California to race The King and Chick Hicks in the Piston Cup Championship, Lightning McQueen falls out of his trailer and winds up in a run-down town called Radiator Springs. He slowly befriends the town's odd residents, including Sally, Doc Hudson and Mater. When it comes time for him to leave, the championship is no longer his top priority.",Kids & Family/|Comedy/|Adventure/|Animation,COMEDY,G,https://www.rottentomatoes.com/m/cars
ricky_stanicky,Ricky Stanicky,"When three childhood best friends pull a prank gone wrong, they invent the imaginary Ricky Stanicky to get them out of trouble! Twenty years after creating this 'friend,' Dean, JT, and Wes (Zac Efron, Andrew Santino, and Jermaine Fowler) still use the nonexistent Ricky as a handy alibi for their immature behavior. When their spouses and partners get suspicious and demand to finally meet the fabled Mr. Stanicky, the guilty trio decide to hire washed-up actor and raunchy celebrity impersonator ""Rock Hard"" Rod (John Cena) to bring him to life. But when Rod takes his role of a lifetime too far, they begin to wish they'd never invented Ricky in the first place.",Comedy/|Fantasy,COMEDY,R,https://www.rottentomatoes.com/m/ricky_stanicky
the_visit_2015,The Visit,"Becca (Olivia DeJonge) and younger brother Tyler (Ed Oxenbould) say goodbye to their mother as they board a train and head deep into Pennsylvania farm country to meet their maternal grandparents for the first time. Welcomed by Nana (Deanna Dunagan) and Pop Pop (Peter McRobbie), all seems well until the siblings start to notice increasingly strange behavior from the seemingly charming couple. Once the children discover a shocking secret, they begin to wonder if they'll ever make it home.",Comedy/|Mystery & Thriller/|Horror,COMEDY,PG-13,https://www.rottentomatoes.com/m/the_visit_2015
free_guy,Free Guy,"In ""Free Guy,"" a bank teller who discovers he is actually a background player in an open-world video game, decides to become the hero of his own story... one he rewrites himself. Now in a world where there are no limits, he is determined to be the guy who saves his world his way... before it is too late.",Action/|Adventure/|Comedy,COMEDY,PG-13,https://www.rottentomatoes.com/m/free_guy
tokyo_cowboy_2023,Tokyo Cowboy,A Japanese businessman goes on an unwitting journey of self-discovery when he takes a company trip from Tokyo to a Montana cattle ranch.,Comedy/|Drama,COMEDY,PG,https://www.rottentomatoes.com/m/tokyo_cowboy_2023
the_lost_city,The Lost City,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to an ancient city's lost treasure from her latest story. Determined to prove he can be a hero in real life and not just on the pages of her books, Alan sets off to rescue her.",Romance/|Comedy/|Adventure/|Action,COMEDY,PG-13,https://www.rottentomatoes.com/m/the_lost_city
the_hunt_2019,The Hunt,"Twelve strangers wake up in a clearing. They don't know where they are -- or how they got there. In the shadow of a dark internet conspiracy theory, ruthless elitists gather at a remote location to hunt humans for sport. But their master plan is about to be derailed when one of the hunted, Crystal, turns the tables on her pursuers.",Mystery & Thriller/|Comedy/|Action,COMEDY,R,https://www.rottentomatoes.com/m/the_hunt_2019
soul,Soul,"Joe is a middle-school band teacher whose life hasn't quite gone the way he expected. His true passion is jazz -- and he's good. But when he travels to another realm to help someone find their passion, he soon discovers what it means to have soul.",Kids & Family/|Comedy/|Adventure/|Animation,COMEDY,PG,https://www.rottentomatoes.com/m/soul
they_cloned_tyrone,They Cloned Tyrone,"A series of eerie events thrusts an unlikely trio (John Boyega, Jamie Foxx and Teyonah Parris) onto the trail of a nefarious government conspiracy in this pulpy mystery caper.",Sci-Fi/|Comedy,COMEDY,R,https://www.rottentomatoes.com/m/they_cloned_tyrone
the_adam_project,The Adam Project,A time-traveling pilot teams up with his younger self and his late father to come to terms with his past while saving the future.,Sci-Fi/|Adventure/|Action/|Comedy,COMEDY,PG-13,https://www.rottentomatoes.com/m/the_adam_project
ratatouille,Ratatouille,"Remy (Patton Oswalt), a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",Kids & Family/|Comedy/|Animation,COMEDY,G,https://www.rottentomatoes.com/m/ratatouille
ex_husbands,Ex-Husbands,"Manhattan dentist Peter Pearce (Griffin Dunne) is facing a midlife crisis after his wife of 35 years (Rosanna Arquette) leaves him. On the spur of the moment, he books a trip to Tulum, Mexico, only to crash his son’s bachelor party.",Comedy/|Drama,COMEDY,Released Feb 21,https://www.rottentomatoes.com/m/ex_husbands
guardians_of_the_galaxy_vol_2,Guardians of the Galaxy Vol. 2,"Peter Quill and his fellow Guardians are hired by a powerful alien race, the Sovereign, to protect their precious batteries from invaders. When it is discovered that Rocket has stolen the items they were sent to guard, the Sovereign dispatch their armada to search for vengeance. As the Guardians try to escape, the mystery of Peter's parentage is revealed.",Sci-Fi/|Adventure/|Action/|Fantasy/|Comedy,COMEDY,PG-13,https://www.rottentomatoes.com/m/guardians_of_the_galaxy_vol_2
pineapple_express,Pineapple Express,"Stoner Dale Denton's (Seth Rogen) enjoyment of a rare strain of marijuana may prove fatal when he drops his roach in a panic after witnessing a murder. Upon learning that the fancy weed can be traced back to them, Dale and his dealer (James Franco) go on the lam, with a dangerous drug lord (Gary Cole) and crooked cop (Rosie Perez) hot on their heels.",Comedy/|Action,COMEDY,R,https://www.rottentomatoes.com/m/pineapple_express
cars_2,Cars 2,"Racecar Lightning McQueen (Owen Wilson) and his tow-truck buddy, Mater (Larry the Cable Guy), have had their share of adventures together but nothing like what they experience when they head overseas for the first-ever World Grand Prix. While Lightning has his eye on the road to the championship, Mater takes a detour to international espionage when he meets British master spy Finn McMissile (Michael Caine) and stunning spy-in-training Holley Shiftwell (Emily Mortimer).",Kids & Family/|Comedy/|Adventure/|Animation,COMEDY,G,https://www.rottentomatoes.com/m/cars_2
